country_code,year,event_type,acled_total,ucdp_total,gdelt_total
VAT,2013,14,NA,NA,10
VAT,2014,14,NA,NA,2
VAT,2015,14,NA,NA,11
VAT,2016,14,NA,NA,6
VAT,2017,14,NA,NA,9
VAT,2018,14,NA,NA,5
VAT,2019,14,NA,NA,2
VAT,2020,14,NA,NA,1
VCT,2012,14,NA,NA,1
VCT,2013,14,NA,NA,2
VCT,2016,14,NA,NA,3
VCT,2017,14,NA,NA,1
VCT,2018,14,NA,NA,4
VCT,2019,14,NA,NA,3
VEN,1989,18,NA,28,NA
VEN,1990,18,NA,66,NA
VEN,1991,18,NA,38,NA
VEN,1992,18,NA,71,NA
VEN,1992,19,NA,4,NA
VEN,1993,18,NA,75,NA
VEN,1994,18,NA,46,NA
VEN,1994,19,NA,1,NA
VEN,1995,18,NA,46,NA
VEN,1996,18,NA,53,NA
VEN,1997,18,NA,3,NA
VEN,1997,19,NA,2,NA
VEN,1998,18,NA,14,NA
VEN,1999,18,NA,41,NA
VEN,2000,18,NA,38,NA
VEN,2001,18,NA,50,NA
VEN,2002,18,NA,28,NA
VEN,2002,19,NA,2,NA
VEN,2003,18,NA,40,NA
VEN,2004,18,NA,50,NA
VEN,2005,18,NA,32,NA
VEN,2006,18,NA,21,NA
VEN,2007,19,NA,1,NA
VEN,2011,18,NA,1,NA
VEN,2012,14,NA,NA,73
VEN,2013,14,NA,NA,131
VEN,2013,18,NA,1,NA
VEN,2014,14,NA,NA,622
VEN,2015,14,NA,NA,314
VEN,2016,14,NA,NA,453
VEN,2017,14,NA,NA,1122
VEN,2017,18,NA,16,NA
VEN,2018,14,NA,NA,236
VEN,2019,14,2716,NA,1084
VEN,2019,18,411,8,NA
VEN,2019,19,290,NA,NA
VEN,2020,14,NA,NA,133
VGB,2016,14,NA,NA,8
VGB,2017,14,NA,NA,9
VGB,2018,14,NA,NA,2
VGB,2020,14,NA,NA,3
VIR,2012,14,NA,NA,1
VIR,2014,14,NA,NA,1
VIR,2016,14,NA,NA,3
VIR,2017,14,NA,NA,11
VIR,2018,14,NA,NA,3
VIR,2019,14,NA,NA,3
VNM,2010,14,12,NA,NA
VNM,2010,18,18,NA,NA
VNM,2010,19,1,NA,NA
VNM,2011,14,27,NA,NA
VNM,2011,18,8,NA,NA
VNM,2011,19,1,NA,NA
VNM,2012,14,26,NA,149
VNM,2012,18,10,NA,NA
VNM,2013,14,13,NA,137
VNM,2013,18,12,NA,NA
VNM,2014,14,29,NA,433
VNM,2014,18,12,NA,NA
VNM,2014,19,1,NA,NA
VNM,2015,14,52,NA,289
VNM,2015,18,30,NA,NA
VNM,2015,19,1,NA,NA
VNM,2016,14,45,NA,528
VNM,2016,18,18,NA,NA
VNM,2017,14,38,NA,375
VNM,2017,18,18,NA,NA
VNM,2017,19,1,NA,NA
VNM,2018,14,43,NA,497
VNM,2018,18,8,NA,NA
VNM,2019,14,36,NA,271
VNM,2019,18,16,NA,NA
VNM,2019,19,2,NA,NA
VNM,2020,14,NA,NA,199
VUT,2012,14,NA,NA,1
VUT,2015,14,NA,NA,9
VUT,2016,14,NA,NA,1
VUT,2017,14,NA,NA,2
VUT,2018,14,NA,NA,6
VUT,2019,14,NA,NA,2
WSM,2012,14,NA,NA,1
WSM,2014,14,NA,NA,3
WSM,2015,14,NA,NA,6
WSM,2016,14,NA,NA,2
WSM,2017,14,NA,NA,14
WSM,2018,14,NA,NA,9
WSM,2019,14,NA,NA,4
XKX,2018,14,114,NA,NA
XKX,2018,18,14,NA,NA
XKX,2018,19,5,NA,NA
XKX,2019,14,114,NA,NA
XKX,2019,18,13,NA,NA
XKX,2019,19,4,NA,NA
YAR,1994,19,NA,72,NA
YAR,2003,19,NA,1,NA
YAR,2004,19,NA,1,NA
YAR,2008,19,NA,2,NA
YAR,2009,19,NA,5,NA
YAR,2010,19,NA,63,NA
YAR,2011,18,NA,38,NA
YAR,2011,19,NA,175,NA
YAR,2012,19,NA,249,NA
YAR,2013,19,NA,126,NA
YAR,2014,19,NA,271,NA
YAR,2015,18,NA,2,NA
YAR,2015,19,NA,482,NA
YAR,2016,18,NA,3,NA
YAR,2016,19,NA,309,NA
YAR,2017,18,NA,1,NA
YAR,2017,19,NA,319,NA
YAR,2018,18,NA,2,NA
YAR,2018,19,NA,332,NA
YAR,2019,18,NA,2,NA
YAR,2019,19,NA,174,NA
YEM,2012,14,NA,NA,605
YEM,2013,14,NA,NA,198
YEM,2014,14,NA,NA,422
YEM,2015,14,284,NA,644
YEM,2015,18,237,NA,NA
YEM,2015,19,7299,NA,NA
YEM,2016,14,111,NA,313
YEM,2016,18,188,NA,NA
YEM,2016,19,8559,NA,NA
YEM,2017,14,137,NA,258
YEM,2017,18,134,NA,NA
YEM,2017,19,8056,NA,NA
YEM,2018,14,382,NA,297
YEM,2018,18,421,NA,NA
YEM,2018,19,10326,NA,NA
YEM,2019,14,418,NA,137
YEM,2019,18,533,NA,NA
YEM,2019,19,9979,NA,NA
YEM,2020,14,NA,NA,57
YUG,1991,18,NA,2,NA
YUG,1991,19,NA,498,NA
YUG,1992,18,NA,10,NA
YUG,1992,19,NA,168,NA
YUG,1995,18,NA,4,NA
YUG,1996,19,NA,6,NA
YUG,1997,18,NA,4,NA
YUG,1997,19,NA,6,NA
YUG,1998,18,NA,134,NA
YUG,1998,19,NA,308,NA
YUG,1999,18,NA,68,NA
YUG,1999,19,NA,614,NA
YUG,2001,19,NA,2,NA
ZAF,1997,14,50,NA,NA
ZAF,1997,18,16,NA,NA
ZAF,1997,19,11,NA,NA
ZAF,1998,14,49,NA,NA
ZAF,1998,18,24,NA,NA
ZAF,1998,19,10,NA,NA
ZAF,1999,14,31,NA,NA
ZAF,1999,18,21,NA,NA
ZAF,1999,19,18,NA,NA
ZAF,2000,14,54,NA,NA
ZAF,2000,18,17,NA,NA
ZAF,2000,19,19,NA,NA
ZAF,2001,14,86,NA,NA
ZAF,2001,18,12,NA,NA
ZAF,2001,19,3,NA,NA
ZAF,2002,14,90,NA,NA
ZAF,2002,18,9,NA,NA
ZAF,2002,19,9,NA,NA
ZAF,2003,14,84,NA,NA
ZAF,2003,18,6,NA,NA
ZAF,2003,19,2,NA,NA
ZAF,2004,14,62,NA,NA
ZAF,2004,18,16,NA,NA
ZAF,2004,19,8,NA,NA
ZAF,2005,14,87,NA,NA
ZAF,2005,18,5,NA,NA
ZAF,2005,19,1,NA,NA
ZAF,2006,14,36,NA,NA
ZAF,2006,18,3,NA,NA
ZAF,2006,19,7,NA,NA
ZAF,2007,14,170,NA,NA
ZAF,2007,18,11,NA,NA
ZAF,2007,19,5,NA,NA
ZAF,2008,14,217,NA,NA
ZAF,2008,18,11,NA,NA
ZAF,2008,19,6,NA,NA
ZAF,2009,14,341,NA,NA
ZAF,2009,18,21,NA,NA
ZAF,2009,19,1,NA,NA
ZAF,2010,14,280,NA,NA
ZAF,2010,18,17,NA,NA
ZAF,2010,19,2,NA,NA
ZAF,2011,14,277,NA,NA
ZAF,2011,18,17,NA,NA
ZAF,2012,14,907,NA,564
ZAF,2012,18,117,NA,NA
ZAF,2012,19,27,NA,NA
ZAF,2013,14,948,NA,619
ZAF,2013,18,79,NA,NA
ZAF,2013,19,7,NA,NA
ZAF,2014,14,986,NA,794
ZAF,2014,18,96,NA,NA
ZAF,2014,19,4,NA,NA
ZAF,2015,14,1396,NA,1954
ZAF,2015,18,101,NA,NA
ZAF,2015,19,13,NA,NA
ZAF,2016,14,1354,NA,2398
ZAF,2016,18,69,NA,NA
ZAF,2016,19,4,NA,NA
ZAF,2017,14,997,NA,2079
ZAF,2017,18,44,NA,NA
ZAF,2017,19,5,NA,NA
ZAF,2018,14,1015,NA,1573
ZAF,2018,18,35,NA,NA
ZAF,2018,19,7,NA,NA
ZAF,2019,14,1500,NA,1699
ZAF,2019,18,53,NA,NA
ZAF,2019,19,7,NA,NA
ZAF,2020,14,NA,NA,938
ZAM,1989,18,NA,2,NA
ZAM,1990,18,NA,6,NA
ZAM,1993,18,NA,1,NA
ZAM,2000,18,NA,1,NA
ZAM,2001,18,NA,2,NA
ZIM,1989,18,NA,2,NA
ZIM,1990,18,NA,3,NA
ZIM,1995,18,NA,2,NA
ZIM,1998,18,NA,1,NA
ZIM,1999,18,NA,1,NA
ZIM,2001,18,NA,1,NA
ZIM,2003,18,NA,1,NA
ZIM,2007,18,NA,2,NA
ZIM,2008,18,NA,40,NA
ZIM,2009,18,NA,1,NA
ZIM,2011,18,NA,1,NA
ZIM,2012,18,NA,1,NA
ZIM,2018,18,NA,2,NA
ZIM,2019,18,NA,8,NA
ZMB,1997,14,9,NA,NA
ZMB,1997,18,2,NA,NA
ZMB,1997,19,1,NA,NA
ZMB,1998,14,13,NA,NA
ZMB,1998,18,1,NA,NA
ZMB,1999,14,2,NA,NA
ZMB,1999,18,5,NA,NA
ZMB,1999,19,4,NA,NA
ZMB,2000,14,4,NA,NA
ZMB,2000,18,9,NA,NA
ZMB,2000,19,5,NA,NA
ZMB,2001,14,8,NA,NA
ZMB,2001,18,10,NA,NA
ZMB,2002,14,1,NA,NA
ZMB,2002,18,3,NA,NA
ZMB,2003,14,26,NA,NA
ZMB,2003,18,8,NA,NA
ZMB,2004,14,23,NA,NA
ZMB,2004,18,8,NA,NA
ZMB,2005,14,55,NA,NA
ZMB,2005,18,6,NA,NA
ZMB,2006,14,53,NA,NA
ZMB,2006,18,20,NA,NA
ZMB,2006,19,2,NA,NA
ZMB,2007,14,108,NA,NA
ZMB,2007,18,15,NA,NA
ZMB,2007,19,4,NA,NA
ZMB,2008,14,18,NA,NA
ZMB,2008,18,4,NA,NA
ZMB,2009,14,40,NA,NA
ZMB,2009,18,7,NA,NA
ZMB,2010,14,9,NA,NA
ZMB,2010,18,7,NA,NA
ZMB,2010,19,1,NA,NA
ZMB,2011,14,24,NA,NA
ZMB,2011,18,7,NA,NA
ZMB,2011,19,2,NA,NA
ZMB,2012,14,46,NA,55
ZMB,2012,18,9,NA,NA
ZMB,2012,19,1,NA,NA
ZMB,2013,14,70,NA,53
ZMB,2013,18,16,NA,NA
ZMB,2013,19,3,NA,NA
ZMB,2014,14,74,NA,70
ZMB,2014,18,24,NA,NA
ZMB,2014,19,7,NA,NA
ZMB,2015,14,69,NA,73
ZMB,2015,18,27,NA,NA
ZMB,2015,19,8,NA,NA
ZMB,2016,14,83,NA,127
ZMB,2016,18,27,NA,NA
ZMB,2016,19,1,NA,NA
ZMB,2017,14,24,NA,63
ZMB,2017,18,8,NA,NA
ZMB,2018,14,39,NA,72
ZMB,2018,18,14,NA,NA
ZMB,2018,19,1,NA,NA
ZMB,2019,14,19,NA,63
ZMB,2019,18,12,NA,NA
ZMB,2019,19,3,NA,NA
ZMB,2020,14,NA,NA,19
ZWE,1997,14,19,NA,NA
ZWE,1997,18,2,NA,NA
ZWE,1998,14,78,NA,NA
ZWE,1998,18,7,NA,NA
ZWE,1999,14,26,NA,NA
ZWE,1999,18,15,NA,NA
ZWE,1999,19,1,NA,NA
ZWE,2000,14,16,NA,NA
ZWE,2000,18,263,NA,NA
ZWE,2000,19,7,NA,NA
ZWE,2001,14,15,NA,NA
ZWE,2001,18,294,NA,NA
ZWE,2001,19,1,NA,NA
ZWE,2002,14,15,NA,NA
ZWE,2002,18,681,NA,NA
ZWE,2002,19,4,NA,NA
ZWE,2003,14,16,NA,NA
ZWE,2003,18,318,NA,NA
ZWE,2003,19,4,NA,NA
ZWE,2004,14,13,NA,NA
ZWE,2004,18,304,NA,NA
ZWE,2004,19,7,NA,NA
ZWE,2005,14,55,NA,NA
ZWE,2005,18,216,NA,NA
ZWE,2006,14,27,NA,NA
ZWE,2006,18,92,NA,NA
ZWE,2006,19,2,NA,NA
ZWE,2007,14,62,NA,NA
ZWE,2007,18,144,NA,NA
ZWE,2007,19,3,NA,NA
ZWE,2008,14,36,NA,NA
ZWE,2008,18,695,NA,NA
ZWE,2008,19,6,NA,NA
ZWE,2009,14,52,NA,NA
ZWE,2009,18,123,NA,NA
ZWE,2009,19,7,NA,NA
ZWE,2010,14,24,NA,NA
ZWE,2010,18,122,NA,NA
ZWE,2010,19,5,NA,NA
ZWE,2011,14,32,NA,NA
ZWE,2011,18,182,NA,NA
ZWE,2011,19,11,NA,NA
ZWE,2012,14,64,NA,101
ZWE,2012,18,110,NA,NA
ZWE,2012,19,7,NA,NA
ZWE,2013,14,62,NA,115
ZWE,2013,18,51,NA,NA
ZWE,2013,19,1,NA,NA
ZWE,2014,14,118,NA,153
ZWE,2014,18,65,NA,NA
ZWE,2014,19,7,NA,NA
ZWE,2015,14,157,NA,398
ZWE,2015,18,97,NA,NA
ZWE,2015,19,4,NA,NA
ZWE,2016,14,137,NA,1115
ZWE,2016,18,72,NA,NA
ZWE,2016,19,5,NA,NA
ZWE,2017,14,121,NA,544
ZWE,2017,18,151,NA,NA
ZWE,2017,19,11,NA,NA
ZWE,2018,14,161,NA,458
ZWE,2018,18,153,NA,NA
ZWE,2018,19,11,NA,NA
ZWE,2019,14,97,NA,565
ZWE,2019,18,66,NA,NA
ZWE,2019,19,5,NA,NA
ZWE,2020,14,NA,NA,235
NA,2012,14,NA,NA,961
NA,2013,14,NA,NA,799
NA,2014,14,NA,NA,1194
NA,2015,14,NA,NA,1859
NA,2016,14,NA,NA,2148
NA,2017,14,NA,NA,2139
NA,2018,14,NA,NA,2311
NA,2019,14,NA,NA,2005
NA,2020,14,NA,NA,1456
